CustomerID,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,LastUpdated,BikeBuyer,AvgMonthSpend
18814,,Evan,,Adams,,4428 Jones Rd.,,Everett,Washington,United States,98201,766-555-0180,1983-07-17,Partial College,Clerical,M,S,0,3,0,0,82364,2017-03-06,1,55.2
26711,,Mya,P,Bryant,,9351 Via Media,,Burbank,California,United States,91502,867-555-0134,1975-07-25,High School,Skilled Manual,F,S,1,0,0,0,54704,2017-03-06,1,49.89
20595,,Karla,R,Andersen,,"65, boulevard Tremblay",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0181,1968-05-02,High School,Skilled Manual,F,S,1,0,0,0,51907,2017-03-06,1,48.54
12319,,Shannon,D,Ye,,Welt Platz 99,,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0116,1972-07-11,High School,Manual,F,M,1,1,2,2,33882,2017-03-06,1,47.57
16934,,Michele,,Vazquez,,4207 Madrid Lane,,London,England,United Kingdom,SE1 8HL,1 (11) 500 555-0113,1982-06-10,Graduate Degree,Management,F,S,1,3,0,0,105132,2017-03-06,0,52.28
23610,,Cory,,Perez,,"4, rue Saint-Lazare",,Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0180,1964-10-23,High School,Skilled Manual,M,M,1,2,2,2,53928,2017-03-06,1,50.96
11399,,Brenda,F,Mehta,,"11, avenue du Port",,Paris,Seine (Paris),France,75016,1 (11) 500 555-0155,1989-08-04,Bachelors,Clerical,F,S,0,1,0,0,82147,2017-03-06,0,52.81
15918,,Roberto,,Ruiz,,2866 Reisling Court,,Burien,Washington,United States,98168,157-555-0190,1972-02-03,Partial College,Management,M,S,1,1,0,0,105712,2017-03-06,0,54.48
17425,,Austin,,Washington,,8689 St. George Court,,Salem,Oregon,United States,97301,805-555-0170,1982-02-25,Partial College,Management,M,M,1,0,0,1,111484,2017-03-06,0,59.69
16860,,Haley,M,Rogers,,8380 Sheppard Way,,Beverly Hills,California,United States,90210,101-555-0190,1982-03-17,Bachelors,Management,F,M,1,2,0,0,108854,2017-03-06,0,50.88
15253,,Barry,,Suri,,9233 Pepper Way,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0182,1966-07-17,High School,Skilled Manual,M,M,1,1,0,2,58858,2017-03-06,0,49.35
12165,,Caleb,S,Flores,,1256 American Beauty Dr,,Langford,British Columbia,Canada,V9,615-555-0157,1982-06-12,Partial College,Clerical,M,M,1,0,1,1,84668,2017-03-06,1,58.54
24928,,Timothy,E,Wright,,1851 Pecan Pl.,,Mill Valley,California,United States,94941,120-555-0164,1968-04-09,High School,Manual,M,S,1,0,0,0,28678,2017-03-06,0,47.14
21622,,Ethan,R,Winston,,1047 Las Quebradas Lane,,Oak Bay,British Columbia,Canada,V8P,369-555-0123,1989-05-18,Graduate Degree,Professional,M,M,1,1,0,2,128899,2017-03-06,0,52.28
12372,,Darren,,Prasad,,P.O. Box 1052,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0193,1983-09-18,Bachelors,Professional,M,S,1,0,0,0,129703,2017-03-06,1,56.95
17076,,Neil,L,Serrano,,4880 Viewpoint Ct.,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0164,1983-11-22,Bachelors,Management,M,M,1,2,0,0,111769,2017-03-06,0,51.45
22257,,Carrie,,Romero,,6507 Mayda Way,,Concord,California,United States,94519,170-555-0168,1990-02-06,Graduate Degree,Manual,F,M,0,1,0,1,32681,2017-03-06,0,45.35
21019,,Monica,C,Prasad,,"33, rue Georges-Clémenceau",,Roissy en Brie,Seine et Marne,France,77680,1 (11) 500 555-0165,1980-05-14,Graduate Degree,Management,F,S,1,1,0,0,109464,2017-03-06,0,51.31
18148,,Jaclyn,,Huang,,"8201, rue Malar",,Colombes,Hauts de Seine,France,92700,1 (11) 500 555-0153,1965-11-13,Partial High School,Skilled Manual,F,M,1,2,1,2,55384,2017-03-06,1,49.32
12789,,Jamie,L,Zeng,,5339 Cashew Street,,Burlingame,California,United States,94010,664-555-0191,1977-04-24,Partial College,Management,F,M,1,1,1,1,103264,2017-03-06,1,54.83
14821,,Maurice,,Raje,,494 North Spoonwood Court,,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0178,1984-04-08,Bachelors,Clerical,M,M,1,3,1,1,79033,2017-03-06,1,62.72
22938,,Hector,J,Blanco,,9194 West I St,,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0184,1981-08-01,Partial College,Skilled Manual,M,M,1,0,1,2,51448,2017-03-06,1,54.52
22136,,Devin,C,Evans,,8937 Two Bay Road,,El Cajon,California,United States,92020,131-555-0193,1959-11-14,Graduate Degree,Skilled Manual,M,M,1,1,0,3,61737,2017-03-06,0,48.22
11103,,Cassie,,Chande,,9448 San Marino Ct.,,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0166,1984-10-17,Bachelors,Clerical,F,S,0,2,0,0,85828,2017-03-06,1,51.4
27595,,Jamie,S,Wu,,5435 Jacobsen Street,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0143,1986-09-22,Graduate Degree,Professional,F,M,1,3,1,2,134241,2017-03-06,1,52.3
16360,,Justin,,Garcia,,4860 Charlotte Court,,Yakima,Washington,United States,98901,961-555-0125,1974-08-02,High School,Skilled Manual,M,M,1,1,1,2,58618,2017-03-06,0,55.77
15421,,Cameron,W,Clark,,1430 N. Civic Drive,,Renton,Washington,United States,98055,889-555-0157,1988-03-03,Bachelors,Management,M,S,0,2,0,0,103209,2017-03-06,1,51.73
14741,,Emma,R,Cooper,,2258 Pablo Neruda,,West Covina,California,United States,91791,418-555-0139,1974-08-03,Partial College,Manual,F,M,1,1,0,2,26207,2017-03-06,0,44.69
20005,,Kevin,V,Zhang,,3592 Ambush Dr.,,Downey,California,United States,90241,163-555-0159,1987-10-16,Bachelors,Manual,M,S,0,1,0,0,36131,2017-03-06,0,49.29
14262,,Jon,L,He,,3440 Concord Ct.,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0153,1973-11-11,Graduate Degree,Skilled Manual,M,M,1,1,1,2,61200,2017-03-06,1,57.07
13023,,Dominique,D,Raman,,6787 Terra Calitina,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0152,1967-02-27,High School,Skilled Manual,F,S,1,2,1,1,61482,2017-03-06,1,49.96
14296,,Benjamin,E,Russell,,9088 Almaden Dr,,Beaverton,Oregon,United States,97005,810-555-0131,1977-05-17,High School,Clerical,M,M,1,3,2,2,84377,2017-03-06,1,56.75
14346,,Evelyn,,Perez,,1297 Zulu Court,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0114,1961-06-01,Bachelors,Management,F,S,1,2,0,1,110502,2017-03-06,0,55.19
25974,,Noah,E,Jai,,1082 Crivello Avenue,,Glendale,California,United States,91203,452-555-0118,1983-04-05,Bachelors,Skilled Manual,M,M,1,1,1,2,52374,2017-03-06,1,59.61
17484,,Armando,,Carlson,,8594 Veracruz,,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0127,1968-11-12,High School,Clerical,M,M,1,0,0,2,85479,2017-03-06,1,53.51
18626,,Tony,S,Pal,,Residenz Straße 4,,Frankfurt,Bayern,Germany,91480,1 (11) 500 555-0140,1992-09-08,Partial College,Manual,M,S,0,1,0,0,27144,2017-03-06,0,46.06
27292,,Julia,,Evans,,9104 Jacobsen Street,,Oregon City,Oregon,United States,97045,910-555-0138,1986-11-13,Graduate Degree,Skilled Manual,F,S,0,1,0,0,53814,2017-03-06,0,50.18
28252,,Sydney,T,Murphy,,8238 D Crane Ct.,,Newport Beach,California,United States,92625,774-555-0122,1983-11-13,Bachelors,Management,F,M,1,3,0,0,105095,2017-03-07,1,51.18
24552,,Ross,M,Carlson,,"8812, rue Surcouf",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0136,1965-09-24,High School,Manual,M,M,1,0,1,2,36899,2017-03-06,1,46.68
18705,,Karl,,Goel,,9039 Blocking Ct.,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0149,1987-08-28,Bachelors,Clerical,M,M,1,3,1,2,78925,2017-03-06,1,52.94
17962,,Colin,,Zhou,,7479 Ellis Street,,London,England,United Kingdom,SW8 4BG,1 (11) 500 555-0199,1989-08-16,Bachelors,Skilled Manual,M,M,0,2,1,2,57070,2017-03-06,1,49.23
13257,,Jon,L,Chander,,Auf Der Steige 123,,Hof,Bayern,Germany,95010,1 (11) 500 555-0170,1977-07-06,Partial College,Skilled Manual,M,M,1,1,1,1,53947,2017-03-06,1,54.34
13802,,Tina,,Subram,,"26, rue des Grands Champs",,Dunkerque,Nord,France,59140,1 (11) 500 555-0139,1954-04-27,Partial College,Clerical,F,M,1,2,1,2,87033,2017-03-06,1,54.24
26186,,Joanna,,Gill,,7982 D Kiska Ct.,,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0111,1959-10-26,Partial College,Clerical,F,S,1,3,1,1,82370,2017-03-06,1,52.89
21015,,Diane,P,Hernandez,,Viktoria-Luise-Platz 232,,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0164,1978-03-04,Graduate Degree,Professional,F,M,1,3,1,2,132080,2017-03-06,1,54.29
12911,,Sebastian,P,Rogers,,9979 Sundance Dr.,,Burlingame,California,United States,94010,385-555-0192,1989-10-26,Graduate Degree,Management,M,S,0,2,0,0,104243,2017-03-06,1,53.1
21796,,Emma,W,Ward,,4313 Camby Rd.,,Sooke,British Columbia,Canada,V0,523-555-0149,1970-04-10,Partial High School,Skilled Manual,F,M,1,1,2,2,61205,2017-03-06,1,52.43
21529,,Kristi,L,Martinez,,"6, avenue de Norvege",,Orleans,Loiret,France,45000,1 (11) 500 555-0180,1973-03-04,Bachelors,Management,F,S,1,1,0,0,103758,2017-03-06,0,51.81
27328,,Edgar,,Srini,,"92, rue Mazagran",,Lille,Nord,France,59000,1 (11) 500 555-0130,1969-03-27,High School,Skilled Manual,M,S,1,1,0,0,57852,2017-03-06,0,54.76
14447,,Madison,,Alexander,,4995 North Civic Drive,,Bellingham,Washington,United States,98225,307-555-0199,1984-01-05,Partial College,Skilled Manual,F,S,0,2,0,0,53766,2017-03-06,1,50.49
11973,,Caroline,,Barnes,,112 RaceCt,,Renton,Washington,United States,98055,820-555-0119,1994-02-03,Partial College,Clerical,F,S,0,1,0,0,77605,2017-03-06,0,53.09
24168,,Manuel,,Srini,,3392 El Dorado,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0157,1997-05-18,High School,Skilled Manual,M,M,0,1,0,0,61417,2017-03-06,0,49.27
22876,,Jenna,A,Campbell,,7013 St. Raphael Drive,,Newport Beach,California,United States,92625,977-555-0190,1981-11-16,High School,Skilled Manual,F,M,1,1,1,2,60063,2017-03-06,1,52.03
11954,,Joseph,M,Garcia,,1220 Bradford Way,,Glendale,California,United States,91203,594-555-0120,1995-08-17,Partial College,Clerical,M,M,0,0,0,0,86215,2017-03-06,0,49.95
24056,,Tamara,M,Lin,,"4801, rue de Varenne",,Suresnes,Hauts de Seine,France,92150,1 (11) 500 555-0149,1987-06-12,Partial College,Clerical,F,S,0,1,0,0,79666,2017-03-06,0,54.0
21971,,Warren,,Shan,,6144 Rising Dawn Way,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0193,1984-05-24,Bachelors,Professional,M,M,1,2,0,2,132074,2017-03-06,0,58.18
28469,,Morgan,M,Green,,5860 Rock Creek Pl.,,York,England,United Kingdom,YO15,1 (11) 500 555-0163,1975-04-04,Partial College,Management,F,M,1,1,0,2,111937,2017-03-06,0,51.35
17113,,Clarence,,Pal,,Dunckerstr 72,,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0184,1991-04-22,Partial College,Skilled Manual,M,S,0,1,0,0,57708,2017-03-06,1,49.43
21966,,Ross,A,Sai,,1368 Palms Drive,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0172,1986-10-27,Bachelors,Manual,M,M,0,1,0,2,36148,2017-03-06,1,52.62
24837,,Wyatt,,Lewis,,Auf der Krone 9249,,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0132,1977-11-06,Partial College,Management,M,S,1,0,0,0,104902,2017-03-06,1,53.86
19828,,Madison,H,Wilson,,3017 Buskirk Ave.,,Royal Oak,British Columbia,Canada,V8X,793-555-0191,1984-01-06,Bachelors,Management,F,M,1,2,0,0,108937,2017-03-06,1,51.55
21251,,Erika,C,Dominguez,,1511 Roxbury Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,218-555-0143,1999-10-11,Partial High School,Skilled Manual,F,S,0,0,0,0,56949,2017-03-06,1,49.69
24634,,Crystal,S,He,,4764 East Avenue,,Bremerton,Washington,United States,98312,813-555-0148,1960-04-05,Bachelors,Management,F,M,1,2,2,2,109092,2017-03-06,1,54.39
15819,,Savannah,A,Cox,,8286 All Ways Drive,,Puyallup,Washington,United States,98371,844-555-0119,2000-09-15,High School,Manual,F,S,0,1,0,0,35352,2017-03-06,0,47.26
13206,,Emily,,Flores,,3830 Sandy Cove Lane,,Vancouver,British Columbia,Canada,V7L 4J4,702-555-0144,1965-06-22,Bachelors,Management,F,S,1,2,1,1,112600,2017-03-06,1,54.85
19517,,Max,,Gomez,,"6, rue de Cambrai",,Pantin,Seine Saint Denis,France,93500,1 (11) 500 555-0113,1995-09-22,Partial College,Management,M,S,0,0,0,0,109336,2017-03-06,1,52.4
21514,,Krystal,A,Zhu,,Auf den Kuhlen Straße 25,,München,Hessen,Germany,80074,1 (11) 500 555-0115,1964-03-11,Bachelors,Management,F,M,1,1,3,3,111719,2017-03-06,1,53.13
21371,,Ann,,Patel,,6385 Holiday Hill Dr.,,Milsons Point,New South Wales,Australia,2061,1 (11) 500 555-0159,1969-04-13,Partial High School,Skilled Manual,F,M,1,1,1,2,60653,2017-03-06,1,49.05
26719,,Tamara,,Li,,7432 Corte Valencia,,Beaverton,Oregon,United States,97005,208-555-0193,1980-02-25,Partial College,Manual,F,S,0,1,0,0,33424,2017-03-06,0,45.82
23870,,Elijah,M,Henderson,,8682 Etcheverry Dr,,Salem,Oregon,United States,97301,684-555-0119,1990-06-15,Graduate Degree,Clerical,M,M,1,3,2,2,82180,2017-03-06,1,50.34
11923,,Sarah,,Bryant,,9855 Norse Ct.,,National City,California,United States,91950,197-555-0118,1999-10-23,Partial College,Clerical,F,M,0,3,0,0,79490,2017-03-06,1,50.55
18527,,Jonathan,B,Baker,,1560 Harbor View Drive,,Tacoma,Washington,United States,98403,110-555-0142,1982-08-28,Partial College,Skilled Manual,M,M,1,0,0,2,54476,2017-03-06,1,58.04
23079,Ms.,Justine,J.,Ryan,,2342 Tahoe Place,,Warrnambool,Victoria,Australia,3280,498-555-0100,1967-11-11,Partial College,Manual,F,S,1,0,0,1,29731,2017-03-06,0,47.81
16090,,Emma,N,White,,5204 Marlesta Rd.,,Port Hammond,British Columbia,Canada,V6B 3P7,182-555-0176,1987-07-04,Bachelors,Clerical,F,S,0,1,0,0,76902,2017-03-06,0,51.15
29003,,Veronica,,Perez,,3858 Vista Diablo,,Chula Vista,California,United States,91910,416-555-0114,1968-04-18,Partial College,Clerical,F,M,1,1,1,2,81731,2017-03-06,1,50.01
14983,,Juan,R,Sanz,,7814 Nephi Court,,Liverpool,England,United Kingdom,L4 4HB,1 (11) 500 555-0196,1998-08-24,Partial College,Management,M,S,0,2,0,0,105878,2017-03-06,1,53.33
15642,,Cara,B,Gao,,8420 Dayton Court,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0187,1997-08-24,High School,Clerical,F,S,0,0,0,0,80675,2017-03-06,0,50.24
20605,,Kevin,F,Yang,,6155 Vista Oak Dr,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0152,1995-02-03,Bachelors,Clerical,M,S,0,2,0,0,77930,2017-03-06,1,52.7
17977,,Valerie,,Zeng,,9116 Tice Valley Blv.,,Birmingham,England,United Kingdom,B29 6SL,1 (11) 500 555-0141,1988-06-24,Graduate Degree,Skilled Manual,F,M,0,0,1,2,54822,2017-03-06,1,47.57
24707,,Shaun,,Pal,,"5, boulevard du Montparnasse",,Chatou,Yveline,France,78400,1 (11) 500 555-0140,1992-08-18,High School,Skilled Manual,M,S,0,1,0,0,61999,2017-03-06,1,49.18
29240,,Madeline,,Allen,,7207 St. Andrews Way,,Westminster,British Columbia,Canada,V3L 1H4,666-555-0160,1982-07-02,Partial College,Skilled Manual,F,S,0,1,0,0,55047,2017-03-06,0,52.23
20132,,Jenny,V,Shen,,Erlenweg 9794,,Berlin,Hessen,Germany,14129,1 (11) 500 555-0191,1982-08-08,Graduate Degree,Manual,F,M,1,0,0,1,28518,2017-03-06,0,45.09
18303,,Shannon,R,Serrano,,9064 La Paz,,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0122,1978-07-10,Bachelors,Skilled Manual,M,S,0,2,0,0,59989,2017-03-06,1,56.67
12080,,Grace,,Sanchez,,8844 Fitzpatrick Drive,,Cliffside,British Columbia,Canada,V8Y 1L1,207-555-0158,1966-06-09,Bachelors,Manual,F,S,1,0,1,1,34640,2017-03-06,1,46.47
26678,,Miranda,,Hughes,,253 Hemlock Drive,,N. Vancouver,British Columbia,Canada,V7L 4J4,444-555-0141,1976-11-20,Partial High School,Skilled Manual,F,S,1,2,0,0,61703,2017-03-06,0,51.79
11614,,Katrina,M,Sharma,,Nollendorfplatz 62,,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0115,1995-08-17,Partial College,Management,F,S,0,3,0,0,107882,2017-03-06,1,51.88
18160,,Bryan,,Rivera,,3337 East 26th Street,,Gateshead,England,United Kingdom,GA10,1 (11) 500 555-0168,1974-10-14,High School,Clerical,M,M,1,1,0,1,85522,2017-03-06,1,49.55
12766,,Jordyn,,Bryant,,3237 Orchid Ct,,Corvallis,Oregon,United States,97330,119-555-0181,1974-08-15,Partial High School,Skilled Manual,F,M,1,2,0,1,60060,2017-03-06,1,48.74
11877,,Alexis,,Diaz,,8541 Summerfield Drive,,Newport Beach,California,United States,92625,409-555-0139,1980-10-07,Partial College,Management,F,M,1,2,2,2,105323,2017-03-06,1,52.43
18761,,Luis,,Wright,,107 Woodside Court,,Glendale,California,United States,91203,616-555-0158,1998-10-06,Partial High School,Skilled Manual,M,S,0,2,0,0,54441,2017-03-06,1,48.45
27382,,Kaitlin,R,Chapman,,3320 North 5th St,,Colma,California,United States,94014,830-555-0157,1957-06-16,Graduate Degree,Professional,F,S,1,2,0,1,134864,2017-03-06,0,54.51
23200,,Grace,C,Rodriguez,,6984 Wardlow Lane,,Issaquah,Washington,United States,98027,158-555-0136,1985-08-11,Bachelors,Skilled Manual,F,M,1,1,0,2,58736,2017-03-06,1,49.0
26654,,Kathleen,,Jimenez,,1955 Montgomery Ave,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0156,1989-07-26,Graduate Degree,Management,F,M,1,0,2,2,109006,2017-03-06,1,54.69
22507,,Louis,J,Wang,,Dunckerstr 185,,Erlangen,Bayern,Germany,91054,1 (11) 500 555-0142,1985-07-13,Partial College,Clerical,M,S,0,1,0,0,79716,2017-03-06,0,51.93
14570,,Hannah,,Henderson,,6064 Tosca Way,,Yakima,Washington,United States,98901,671-555-0148,1991-04-22,Graduate Degree,Management,F,M,1,2,0,0,110648,2017-03-06,1,51.42
18994,,Jackson,J,Allen,,9890 Bloching Circle,,Issaquah,Washington,United States,98027,461-555-0171,1967-11-21,Partial College,Skilled Manual,M,M,1,1,2,2,60143,2017-03-06,1,52.63
16681,,Louis,A,Chande,,3774 Napa Court,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0134,1987-03-15,Bachelors,Skilled Manual,M,S,0,0,0,0,58516,2017-03-06,1,49.48
16041,,Pedro,C,Raman,,"66, avenue du Québec",,Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0160,1981-05-08,Graduate Degree,Manual,M,S,0,0,0,0,29611,2017-03-06,0,53.72
27694,,Lee,L,Gill,,3573 Holiday Hills,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0150,1982-05-17,Bachelors,Management,M,M,1,1,1,1,113076,2017-03-06,1,53.54
15587,,Jessica,,Ward,,7420 Lilac Circle,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0139,1989-10-14,Graduate Degree,Management,F,M,1,0,0,1,105543,2017-03-06,1,51.25
21174,,Andre,,Smith,,470 Laurel,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0137,1987-03-13,Bachelors,Clerical,M,M,1,1,0,1,78033,2017-03-06,0,49.11
21882,,Jay,D,Ramos,,4887 Babbe Street,,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0121,1995-09-23,Bachelors,Skilled Manual,M,S,0,1,0,0,56164,2017-03-06,0,50.08
17047,,Kendra,,Rubio,,7921 Detroit Ave.,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0195,1989-08-16,Graduate Degree,Management,F,M,1,1,1,2,107355,2017-03-06,1,53.48
24888,,Roy,,Srini,,6093 Hilltop Road,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0117,1995-01-11,Bachelors,Manual,M,S,0,1,0,0,36232,2017-03-06,1,49.13
26421,,Allison,A,Peterson,,9092 Pinecrest Dr,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0155,1995-04-06,Bachelors,Manual,F,S,0,1,0,0,31288,2017-03-06,0,47.89
28064,,Tamara,,Nath,,4555 Hackney Lane,,Beaverton,Oregon,United States,97005,961-555-0131,1986-09-13,Graduate Degree,Management,F,S,1,2,0,0,107570,2017-03-06,1,52.36
27446,,Tyler,,Jones,,7776 Partridge Dr.,,Santa Monica,California,United States,90401,295-555-0171,1989-06-08,Graduate Degree,Professional,M,S,1,2,0,0,132451,2017-03-06,1,53.54
15554,,Zoe,L,Bailey,,8904 La Salle Ave,,Concord,California,United States,94519,789-555-0182,1987-09-02,Graduate Degree,Professional,F,S,1,0,0,0,133960,2017-03-06,0,53.03
24394,,Drew,,Raji,,2079 MountainAire Pkwy.,,Camarillo,California,United States,93010,547-555-0132,1985-01-27,Bachelors,Management,M,M,1,1,1,2,108076,2017-03-06,1,54.3
11142,,Eduardo,,Patterson,,6255 Macalvey Dr.,,Langford,British Columbia,Canada,V9,190-555-0184,1997-08-14,High School,Manual,M,S,0,0,0,0,33426,2017-03-06,1,47.99
24001,,Arthur,,Raman,,6855 Leewood Place,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0124,1997-09-11,High School,Skilled Manual,M,S,0,0,0,0,52817,2017-03-06,0,47.88
17147,,Jennifer,,Nelson,,9072 Roland Drive,,Langley,British Columbia,Canada,V3A 4R2,144-555-0150,1969-05-24,High School,Manual,F,S,1,1,0,0,27121,2017-03-06,0,45.43
19528,,Bailey,C,Hall,,444 9th St.,,Beaverton,Oregon,United States,97005,731-555-0175,1987-05-14,Partial College,Skilled Manual,F,S,0,1,0,0,54722,2017-03-06,0,51.67
15175,,Kristi,S,Malhotra,,4605 Springvale Court,,Calgary,Alberta,Canada,T2P 2G8,380-555-0148,1993-11-25,Partial College,Skilled Manual,F,S,0,2,0,0,57730,2017-03-06,0,51.97
23857,,Alexandra,L,Anderson,,9218 Gold Crest Ct.,,Lebanon,Oregon,United States,97355,133-555-0133,1989-12-25,Graduate Degree,Skilled Manual,F,S,0,1,0,0,51016,2017-03-06,0,48.97
11492,,Terrence,C,Chander,,Reiherweg 5014,,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0155,1991-11-19,High School,Skilled Manual,M,S,0,2,0,0,53158,2017-03-06,1,48.55
22822,,Devin,A,Anderson,,4116 Hummingbird Ct,,Warrington,England,United Kingdom,WA1,1 (11) 500 555-0113,1974-02-22,High School,Manual,M,M,1,1,1,2,36423,2017-03-06,1,56.32
17706,,Gabriel,B,Coleman,,2529 Terrace Dr,#5,Runcorn,England,United Kingdom,TY31,1 (11) 500 555-0152,1981-09-11,Bachelors,Professional,M,M,1,1,0,2,137747,2017-03-06,1,53.1
11756,,Linda,C,Ortega,,3544 Brush Creek Drive,,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0150,1988-09-13,Bachelors,Management,F,S,0,1,0,0,109621,2017-03-06,0,54.31
13595,,Cole,L,Stewart,,"20, rue des Rosiers",,Bobigny,Seine Saint Denis,France,93000,1 (11) 500 555-0188,1971-06-02,Partial High School,Skilled Manual,M,S,1,2,0,0,52757,2017-03-06,0,60.8
12680,,George,M,Sanchez,,1779 Virginia Hills Dr,,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0179,1992-07-02,Bachelors,Skilled Manual,M,S,0,2,0,0,57156,2017-03-06,0,50.76
22333,,Gabriella,D,Watson,,9147 Meadowlark Court,,Oregon City,Oregon,United States,97045,120-555-0179,1951-08-13,Graduate Degree,Professional,F,M,1,1,0,2,134044,2017-03-06,0,51.53
20680,,Ashley,,Anderson,,1867 Buchanan Rd.,,Port Hammond,British Columbia,Canada,V6B 3P7,883-555-0115,1986-07-19,Graduate Degree,Professional,F,S,1,1,0,0,135546,2017-03-06,0,54.02
21440,,Ian,,Morgan,,2750 Alicante Court,,Lincoln Acres,California,United States,91950,489-555-0198,1982-02-14,Bachelors,Skilled Manual,M,S,0,1,0,0,54457,2017-03-06,0,58.29
12459,,Stefanie,L,Rodriguez,,1293 Silverwood Drive,,Milton Keynes,England,United Kingdom,MK8 8ZD,1 (11) 500 555-0182,1988-09-13,Bachelors,Clerical,F,S,0,2,0,0,78296,2017-03-06,1,52.62
29285,,Thomas,,Adams,,3862 Citrus Avenue,,Beverly Hills,California,United States,90210,475-555-0159,1969-01-14,High School,Clerical,M,S,1,1,0,0,77652,2017-03-06,0,54.84
20093,,Megan,,Clark,,663 Sunset Meadows Ln.,,Torrance,California,United States,90505,356-555-0148,1974-04-13,Partial College,Management,F,M,1,3,1,1,105747,2017-03-06,1,50.53
13204,,Savannah,H,Parker,,8098 Virginia Circle,,Imperial Beach,California,United States,91932,550-555-0198,1964-08-07,Bachelors,Management,F,S,1,1,1,1,110583,2017-03-06,0,54.65
27955,,Ramon,M,Wu,,62 Yolanda Circle,,Billericay,England,United Kingdom,CM11,1 (11) 500 555-0181,1971-05-28,High School,Skilled Manual,M,M,1,1,1,1,59728,2017-03-06,1,54.16
23911,,Priscilla,E,Sharma,,"17, rue de l´Avenir",,Lille,Nord,France,59000,1 (11) 500 555-0186,1985-04-17,High School,Clerical,F,S,0,2,0,0,81702,2017-03-06,0,50.52
12686,,Trisha,B,Zhou,,7688 P St.,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0128,1992-10-18,Bachelors,Clerical,F,S,0,1,0,0,77677,2017-03-06,0,51.38
14624,,Anna,R,Thomas,,6189 Kirkwood Ct.,,Issaquah,Washington,United States,98027,323-555-0116,1982-05-10,Partial College,Clerical,F,M,1,1,2,2,76465,2017-03-06,0,50.68
11095,,Chad,,Kumar,,1681 Lighthouse Way,,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0151,1982-09-01,Partial College,Manual,M,S,0,0,0,0,30695,2017-03-06,1,54.64
13239,,Matthew,K,Thomas,,6740 Jalisco,,N. Vancouver,British Columbia,Canada,V7L 4J4,427-555-0141,1969-04-15,Partial High School,Manual,M,M,1,0,1,1,30333,2017-03-06,0,49.18
12111,,Jacqueline,,Gonzales,,1899 Trail Way,,Fremont,California,United States,94536,128-555-0122,1970-08-04,Partial College,Clerical,F,M,1,3,1,2,81539,2017-03-06,1,53.67
